state,city,sb_race,sb_age,sb_marital_status,sb_education,sd_race,sd_age,sd_marital_status,sd_education,time_together,num_monthly_dates,Gifts?,Happy?,Satisfied with give/receive?,Am I getting enough effort/support?,Allowance Type,PPM/Weekly allowance,Allowance Amount,sample,nmd,allowance_amount,per_meet_amount
California,North Hollywood,White / Caucasian,26-35,Single,Masters,White / Caucasian,46-55,Single,Bachelor Degree,Less than a month,3-4,No,5.0,5.0,5.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,3.5,1925.0,550.0
California,LA,Middle Eastern,18-25,Single,Doctorate,Middle Eastern,46-55,Divorced,High School Diploma,1-3 months,3-4,No,7.0,6.0,7.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_baby,3.5,5250.0,1500.0
California,Oakland,Latin / Hispanic,18-25,Single,Associate Degree,East Indian,46-55,Divorced,Masters,Less than a month,3-4,No,8.0,9.0,9.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_baby,3.5,5250.0,1500.0
California,la,Asian,18-25,Single,Bachelor Degree,Asian,46-55,Married,Bachelor Degree,1-3 months,3-4,No,10.0,10.0,10.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_baby,3.5,5250.0,1500.0
California,San jose,Mixed,26-35,Single,Bachelor Degree,White / Caucasian,46-55,Divorced,Some College,Less than a month,1-2,No,6.0,6.0,6.0,Weekly Allowance,< $300,,sugar_baby,1.5,600.0,400.0
California,Los Angeles,Black/African Descent,26-35,Single,Bachelor Degree,White / Caucasian,56-65,Single,Masters,Less than a month,1-2,Yes,6.0,5.0,4.0,Gifts and Experiences,,"$1k- $1,999",sugar_baby,1.5,1500.0,1000.0
California,San Jose,Latin / Hispanic,26-35,Divorced,Associate Degree,White / Caucasian,36-45,Open Relationship,Bachelor Degree,1-3 months,3-4,Yes,7.0,7.0,7.0,Monthly Allowance,,"$5k-$5,999",sugar_baby,3.5,5500.0,1571.4285714285713
California,San Francisco,Latin / Hispanic,18-25,Single,Bachelor Degree,White / Caucasian,36-45,Open Relationship,Bachelor Degree,7-9 months,3-4,Yes,5.0,5.0,5.0,Monthly Allowance,,"$6k-$6,999",sugar_baby,3.5,6500.0,1857.142857142857
California,San jose,Asian,36-45,Divorced,Doctorate,Asian,46-55,Single,Bachelor Degree,10-12 months,1-2,Yes,6.0,6.0,6.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_baby,1.5,2250.0,1500.0
Oregon,Bend,White / Caucasian,26-35,Single,Some College,White / Caucasian,56-65,Married,Masters,Less than a month,3-4,Yes,8.0,5.0,9.0,Pay Per Meet (PPM),$400-$499,,sugar_baby,3.5,1575.0,450.0
Oregon,Beaverton,White / Caucasian,26-35,Single,Some College,White / Caucasian,46-55,Divorced,Bachelor Degree,Less than a month,3-4,Yes,5.0,6.0,7.0,Pay Per Meet (PPM),$400-$499,,sugar_baby,3.5,1575.0,450.0
Oregon,Portland Metro,White / Caucasian,26-35,Single,Some College,,26-35,Single,Bachelor Degree,Less than a month,1-2,Yes,1.0,1.0,1.0,Weekly Allowance,$600-$699,,sugar_baby,1.5,2600.0,1733.3333333333333
Oregon,Portland,Asian,36-45,Single,Associate Degree,,18-25,Single,Less than High School,Less than a month,1-2,Yes,5.0,5.0,5.0,Gifts and Experiences,,"$1k- $1,999",sugar_baby,1.5,1500.0,1000.0
Oregon,portland,Mixed,18-25,Single,Associate Degree,,46-55,Divorced,Masters,4-6 months,3-4,Yes,6.0,4.0,3.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,3.5,1925.0,550.0
Oregon,Portland,White / Caucasian,36-45,Single,Masters,White / Caucasian,46-55,Single,Masters,Less than a month,3-4,Yes,5.0,5.0,9.0,Monthly Allowance,,"$2k-$2,999",sugar_baby,3.5,2500.0,714.2857142857143
Oregon,Portland,White / Caucasian,18-25,Single,Bachelor Degree,White / Caucasian,66-75,Single,Some College,Less than a month,3-4,Yes,3.0,4.0,3.0,Monthly Allowance,,"$3k-$3,999",sugar_baby,3.5,3500.0,1000.0
Oregon,Portland,White / Caucasian,26-35,Open Relationship,Some College,White / Caucasian,66-75,Divorced,Masters,1-3 months,3-4,Yes,6.0,5.0,4.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,3.5,1925.0,550.0
Oregon,Portland,Latin / Hispanic,18-25,Open Relationship,Some College,,26-35,Open Relationship,Associate Degree,1-3 months,3-4,Yes,4.0,8.0,3.0,Pay Per Meet (PPM),$600-$699,,sugar_baby,3.5,2275.0,650.0
Oregon,Portland,Latin / Hispanic,18-25,Divorced,High School Diploma,White / Caucasian,56-65,Single,High School Diploma,7-9 months,5-6,No,10.0,10.0,10.0,Pay Per Meet (PPM),$600-$699,,sugar_baby,5.5,3575.0,650.0
Oregon,Portland,White / Caucasian,26-35,Single,Bachelor Degree,White / Caucasian,56-65,Divorced,Bachelor Degree,4-6 months,3-4,Yes,9.0,9.0,10.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,3.5,1925.0,550.0
Oregon,Eugene,Asian,36-45,Single,High School Diploma,White / Caucasian,46-55,Single,Bachelor Degree,Less than a month,3-4,Yes,6.0,7.0,5.0,Monthly Allowance,,"$2k-$2,999",sugar_baby,3.5,2500.0,714.2857142857143
Oregon,Portland,Mixed,26-35,Single,High School Diploma,Middle Eastern,46-55,Single,Masters,Less than a month,1-2,No,5.0,5.0,5.0,Pay Per Meet (PPM),$400-$499,,sugar_baby,1.5,675.0,450.0
Washington,Puyallup,White / Caucasian,36-45,Single,Some College,White / Caucasian,66-75,Widow,Masters,More than 1 year,3-4,Yes,10.0,7.0,7.0,Monthly Allowance,,"$2k-$2,999",sugar_baby,3.5,2500.0,714.2857142857143
Washington,Spokane,White / Caucasian,26-35,Married,Bachelor Degree,White / Caucasian,66-75,Divorced,Masters,More than 1 year,1-2,Yes,8.0,9.0,10.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,1.5,825.0,550.0
Washington,Seattle,White / Caucasian,18-25,Single,Bachelor Degree,White / Caucasian,36-45,Open Relationship,Bachelor Degree,4-6 months,3-4,Yes,7.0,7.0,7.0,Monthly Allowance,,"$3k-$3,999",sugar_baby,3.5,3500.0,1000.0
Washington,Mercer Island,Mixed,26-35,Single,Masters,White / Caucasian,46-55,Divorced,Doctorate,More than 1 year,5-6,Yes,8.0,7.0,8.0,Monthly Allowance,,$8-$8.999,sugar_baby,5.5,8500.0,1545.4545454545455
Washington,Lacey,White / Caucasian,26-35,Single,Associate Degree,White / Caucasian,46-55,Single,Masters,Less than a month,1-2,Yes,9.0,9.0,9.0,Monthly Allowance,,"$3k-$3,999",sugar_baby,1.5,3500.0,2333.3333333333335
Washington,Spokane,White / Caucasian,18-25,Single,Masters,East Indian,36-45,Single,Doctorate,1-3 months,3-4,Yes,6.0,9.0,8.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_baby,3.5,5250.0,1500.0
Washington,Seattle,White / Caucasian,26-35,Single,High School Diploma,White / Caucasian,56-65,Single,Bachelor Degree,Less than a month,5-6,No,1.0,3.0,8.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,5.5,3025.0,550.0
Washington,seattle,Asian,36-45,Single,Bachelor Degree,White / Caucasian,46-55,Widow,Bachelor Degree,1-3 months,3-4,No,7.0,7.0,8.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_baby,3.5,5250.0,1500.0
Washington,olympia,Black/African Descent,18-25,Single,High School Diploma,Middle Eastern,26-35,Single,Masters,4-6 months,3-4,Yes,8.0,8.0,9.0,Pay Per Meet (PPM),$300-$399,,sugar_baby,3.5,1225.0,350.0
Washington,Seattle,South Asian,18-25,Single,Bachelor Degree,White / Caucasian,36-45,Married,Bachelor Degree,Less than a month,1-2,No,1.0,1.0,1.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_baby,1.5,2250.0,1500.0
Washington,Seattle,Black/African Descent,18-25,Single,Some College,Latin / Hispanic,46-55,Married,Bachelor Degree,More than 1 year,10+,Yes,4.0,1.0,1.0,Gifts and Experiences,,"$1k- $1,999",sugar_baby,10.0,1500.0,150.0
Washington,Bonney Lake,White / Caucasian,26-35,Divorced,Some College,East Indian,36-45,Divorced,Masters,Less than a month,3-4,Yes,8.0,5.0,5.0,Weekly Allowance,< $300,,sugar_baby,3.5,600.0,171.42857142857142
Washington,Renton,White / Caucasian,26-35,Single,Bachelor Degree,Black/African Descent,46-55,Married,Bachelor Degree,4-6 months,1-2,No,7.0,2.0,4.0,Pay Per Meet (PPM),$400-$499,,sugar_baby,1.5,675.0,450.0
Washington,Renton,White / Caucasian,26-35,Single,Bachelor Degree,White / Caucasian,66-75,Married,Bachelor Degree,1-3 months,1-2,No,1.0,8.0,10.0,Pay Per Meet (PPM),$600-$699,,sugar_baby,1.5,975.0,650.0
Washington,Seattle,White / Caucasian,46-55,Separated,Bachelor Degree,White / Caucasian,46-55,Divorced,Masters,1-3 months,1-2,Yes,9.0,9.0,9.0,Pay Per Meet (PPM),$800-$899,,sugar_baby,1.5,1275.0,850.0
Washington,Vancouver,White / Caucasian,26-35,Divorced,Bachelor Degree,White / Caucasian,46-55,Single,Bachelor Degree,Less than a month,3-4,No,4.0,4.0,1.0,Pay Per Meet (PPM),$300-$399,,sugar_baby,3.5,1225.0,350.0
Washington,seattle,Mixed,18-25,Single,Associate Degree,White / Caucasian,36-45,Single,Bachelor Degree,4-6 months,3-4,No,8.0,7.0,8.0,Monthly Allowance,,"$4k-$4,999",sugar_baby,3.5,4500.0,1285.7142857142858
Washington,Seattle,Asian,26-35,Single,Associate Degree,Asian,26-35,Single,Doctorate,1-3 months,5-6,No,10.0,10.0,10.0,Pay Per Meet (PPM),$700-$799,,sugar_baby,5.5,4125.0,750.0
California,San Gabriel,Asian,36-45,Divorced,Bachelor Degree,White / Caucasian,56-65,Single,Some College,4-6 months,3-4,Yes,5.0,5.0,1.0,Pay Per Meet (PPM),$400-$499,,sugar_baby,3.5,1575.0,450.0
California,Los Angeles,White / Caucasian,26-35,Single,High School Diploma,White / Caucasian,46-55,Single,Bachelor Degree,Less than a month,3-4,No,2.0,3.0,2.0,Pay Per Meet (PPM),< $300,,sugar_baby,3.5,525.0,150.0
California,Palo Alto,White / Caucasian,26-35,Single,Doctorate,Asian,46-55,Married,Doctorate,More than 1 year,3-4,No,10.0,10.0,10.0,Monthly Allowance,,"$6k-$6,999",sugar_baby,3.5,6500.0,1857.142857142857
California,Oakland,Asian,26-35,Single,Some College,White / Caucasian,36-45,Married,Bachelor Degree,4-6 months,10+,Yes,10.0,10.0,10.0,Monthly Allowance,,"$4k-$4,999",sugar_baby,10.0,4500.0,450.0
Oregon,Portland,White / Caucasian,18-25,Single,Bachelor Degree,Mixed,46-55,Married,Doctorate,4-6 months,7-8,No,2.0,3.0,1.0,Monthly Allowance,,"$2k-$2,999",sugar_baby,7.5,2500.0,333.3333333333333
California,Los Angeles,Black/African Descent,36-45,Single,Some College,White / Caucasian,46-55,Single,Masters,4-6 months,3-4,Yes,9.0,7.0,8.0,Weekly Allowance,$800-$899,,sugar_baby,3.5,3400.0,971.4285714285714
California,Los Angeles,Latin / Hispanic,18-25,Single,Bachelor Degree,White / Caucasian,36-45,Single,Bachelor Degree,4-6 months,5-6,Yes,5.0,10.0,10.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,5.5,3025.0,550.0
Washington,Everett,White / Caucasian,26-35,Open Relationship,Associate Degree,White / Caucasian,46-55,Married,Some College,7-9 months,5-6,Yes,10.0,9.0,10.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,5.5,3025.0,550.0
Washington,Everett,White / Caucasian,26-35,Open Relationship,Associate Degree,White / Caucasian,56-65,Divorced,Bachelor Degree,4-6 months,10+,Yes,7.0,7.0,6.0,Weekly Allowance,"$1k - $1,999",,sugar_baby,10.0,6000.0,600.0
Washington,Tacoma,Mixed,46-55,Separated,Some College,Asian,56-65,Divorced,Masters,More than 1 year,10+,Yes,8.0,9.0,9.0,Monthly Allowance,,$10k or more,sugar_baby,10.0,10000.0,1000.0
California,Huntington Beach,Latin / Hispanic,26-35,Divorced,Bachelor Degree,White / Caucasian,46-55,Single,Bachelor Degree,7-9 months,7-8,Yes,10.0,10.0,10.0,Monthly Allowance,,"$2k-$2,999",sugar_baby,7.5,2500.0,333.3333333333333
California,Los Angeles,White / Caucasian,26-35,Single,Bachelor Degree,Middle Eastern,46-55,Open Relationship,Masters,Less than a month,1-2,Yes,8.0,10.0,10.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_baby,1.5,2250.0,1500.0
California,San Francisco,Asian,36-45,Divorced,Masters,Asian,36-45,Married,Bachelor Degree,4-6 months,1-2,Yes,8.0,8.0,8.0,Pay Per Meet (PPM),$800-$899,,sugar_daddy,1.5,1275.0,850.0
California,Irvine,Latin / Hispanic,18-25,Single,High School Diploma,Asian,56-65,Open Relationship,Bachelor Degree,10-12 months,3-4,No,10.0,10.0,10.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,3.5,1575.0,450.0
California,Irvine,Asian,18-25,Single,Less than High School,Asian,56-65,Open Relationship,Bachelor Degree,More than 1 year,1-2,No,5.0,10.0,5.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,1.5,525.0,350.0
California,Irvine,Latin / Hispanic,18-25,Single,Less than High School,Asian,56-65,Open Relationship,Bachelor Degree,More than 1 year,1-2,No,5.0,7.0,8.0,Pay Per Meet (PPM),< $300,,sugar_daddy,1.5,225.0,150.0
California,Newport Beach,Mixed,18-25,Single,Some College,White / Caucasian,46-55,Married,Bachelor Degree,More than 1 year,3-4,Yes,7.0,8.0,6.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,3.5,1925.0,550.0
California,Irvine,Asian,18-25,Open Relationship,High School Diploma,Asian,56-65,Open Relationship,Bachelor Degree,10-12 months,1-2,Yes,5.0,5.0,3.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,1.5,675.0,450.0
California,Fremont,Latin / Hispanic,18-25,Single,High School Diploma,East Indian,36-45,Separated,Masters,1-3 months,3-4,Yes,8.0,8.0,8.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,3.5,1925.0,550.0
California,Pleasanton,Asian,18-25,Single,High School Diploma,East Indian,36-45,Married,Masters,Less than a month,1-2,No,7.0,7.0,8.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,1.5,825.0,550.0
California,San Jose,Latin / Hispanic,18-25,Single,Some College,East Indian,36-45,Separated,Bachelor Degree,1-3 months,3-4,Yes,4.0,7.0,5.0,Pay Per Meet (PPM),$800-$899,,sugar_daddy,3.5,2975.0,850.0
California,San Diego,White / Caucasian,36-45,Married,Masters,White / Caucasian,46-55,Married,Masters,More than 1 year,5-6,Yes,10.0,10.0,10.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,5.5,1500.0,272.72727272727275
California,San Diego,Latin / Hispanic,36-45,Widow,High School Diploma,White / Caucasian,46-55,Married,Masters,More than 1 year,1-2,Yes,8.0,10.0,8.0,Gifts and Experiences,,"$1k- $1,999",sugar_daddy,1.5,1500.0,1000.0
California,Los Angeles,Latin / Hispanic,26-35,Single,Some College,Asian,26-35,Married,Bachelor Degree,7-9 months,9-10,Yes,8.0,7.0,7.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,9.5,5225.0,550.0
California,San Francisco,White / Caucasian,26-35,Single,Bachelor Degree,White / Caucasian,56-65,Divorced,Masters,More than 1 year,3-4,Yes,6.0,5.0,5.0,Pay Per Meet (PPM),$800-$899,,sugar_daddy,3.5,2975.0,850.0
California,san jose,,26-35,Open Relationship,Bachelor Degree,Mixed,36-45,Open Relationship,Masters,4-6 months,3-4,No,4.0,3.0,4.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,3.5,1500.0,428.57142857142856
California,Orange,White / Caucasian,26-35,Single,Bachelor Degree,Asian,36-45,Single,Masters,1-3 months,3-4,Yes,8.0,9.0,10.0,Pay Per Meet (PPM),< $300,,sugar_daddy,3.5,525.0,150.0
California,los angeles,Mixed,18-25,Single,Some College,White / Caucasian,26-35,Single,Bachelor Degree,More than 1 year,3-4,No,9.0,10.0,10.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,3.5,1925.0,550.0
California,Sacramento,Asian,26-35,Single,High School Diploma,Asian,46-55,Divorced,Some College,1-3 months,3-4,No,5.0,10.0,10.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_daddy,3.5,5250.0,1500.0
California,los angeles,Mixed,26-35,Single,Some College,White / Caucasian,56-65,Divorced,Masters,10-12 months,3-4,No,10.0,10.0,10.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,3.5,1575.0,450.0
California,los angeles,Black/African Descent,18-25,Single,High School Diploma,White / Caucasian,56-65,Divorced,Masters,10-12 months,1-2,No,10.0,10.0,10.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,1.5,525.0,350.0
California,San Diego,Latin / Hispanic,18-25,Single,Associate Degree,Asian,36-45,Married,Bachelor Degree,1-3 months,3-4,Yes,7.0,10.0,7.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
California,Irvine,White / Caucasian,26-35,Single,Some College,Asian,46-55,Married,Bachelor Degree,Less than a month,3-4,No,8.0,7.0,7.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,3.5,1575.0,450.0
California,San Jose,White / Caucasian,56-65,Single,Bachelor Degree,East Indian,56-65,Married,Masters,More than 1 year,1-2,Yes,8.0,9.0,8.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,1.5,1500.0,1000.0
California,San Luis Obispo,Asian,26-35,Single,Bachelor Degree,Asian,26-35,Single,Some College,More than 1 year,3-4,Yes,6.0,6.0,6.0,Gifts and Experiences,,"$2k-$2,999",sugar_daddy,3.5,2500.0,714.2857142857143
California,Los Angeles,Latin / Hispanic,26-35,Divorced,Bachelor Degree,White / Caucasian,46-55,Divorced,Bachelor Degree,1-3 months,3-4,Yes,8.0,8.0,8.0,Monthly Allowance,,"$2k-$2,999",sugar_daddy,3.5,2500.0,714.2857142857143
California,Oakland,Asian,18-25,Single,Some College,Asian,46-55,Married,Bachelor Degree,7-9 months,1-2,Yes,5.0,9.0,3.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,1.5,1500.0,1000.0
California,San Francisco,White / Caucasian,18-25,Single,Some College,Latin / Hispanic,56-65,Married,Masters,1-3 months,7-8,No,8.0,10.0,9.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,7.5,4125.0,550.0
California,Los Angeles,White / Caucasian,26-35,Single,Bachelor Degree,White / Caucasian,56-65,Divorced,Doctorate,More than 1 year,1-2,Yes,10.0,10.0,10.0,Pay Per Meet (PPM),$700-$799,,sugar_daddy,1.5,1125.0,750.0
California,San Francisco,Mixed,26-35,Single,Bachelor Degree,Asian,36-45,Married,Bachelor Degree,Less than a month,1-2,No,6.0,6.0,6.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,1.5,675.0,450.0
California,irvine,Latin / Hispanic,18-25,Single,Some College,White / Caucasian,36-45,Single,High School Diploma,10-12 months,10+,Yes,10.0,10.0,10.0,Monthly Allowance,,"$6k-$6,999",sugar_daddy,10.0,6500.0,650.0
California,Irvine,Pacific Islander,26-35,Single,Some College,White / Caucasian,56-65,Divorced,Bachelor Degree,1-3 months,3-4,Yes,8.0,8.0,3.0,Pay Per Meet (PPM),$800-$899,,sugar_daddy,3.5,2975.0,850.0
California,Oakland,White / Caucasian,26-35,Single,Some College,Black/African Descent,56-65,Open Relationship,Masters,Less than a month,3-4,Yes,7.0,5.0,5.0,Pay Per Meet (PPM),$800-$899,,sugar_daddy,3.5,2975.0,850.0
California,San Francisco,Asian,26-35,Single,Some College,White / Caucasian,36-45,Married,Doctorate,4-6 months,1-2,Yes,8.0,5.0,10.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,1.5,825.0,550.0
California,Los Angeles,Asian,26-35,Separated,Some College,White / Caucasian,66-75,Divorced,Masters,1-3 months,1-2,Yes,8.0,8.0,9.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,1.5,675.0,450.0
California,Los Angeles,White / Caucasian,18-25,Single,Some College,White / Caucasian,26-35,Single,Bachelor Degree,Less than a month,1-2,No,9.0,7.0,6.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,1.5,825.0,550.0
California,Los Angeles,White / Caucasian,26-35,Single,Some College,White / Caucasian,36-45,Single,Some College,1-3 months,1-2,Yes,7.0,5.0,7.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,1.5,825.0,550.0
California,San Jose,Asian,18-25,Single,Some College,East Indian,36-45,Single,Bachelor Degree,1-3 months,1-2,No,7.0,7.0,6.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,1.5,675.0,450.0
California,San Jose,Asian,26-35,Single,Some College,East Indian,36-45,Married,Bachelor Degree,Less than a month,1-2,No,10.0,10.0,10.0,Pay Per Meet (PPM),$600-$699,,sugar_daddy,1.5,975.0,650.0
California,Costa Mesa,Mixed,18-25,Single,Bachelor Degree,Mixed,36-45,Married,Bachelor Degree,More than 1 year,1-2,No,8.0,8.0,8.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,1.5,825.0,550.0
California,San jose,White / Caucasian,18-25,Single,Some College,Asian,26-35,Single,Masters,Less than a month,1-2,No,6.0,6.0,8.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,1.5,525.0,350.0
California,Los Angeles,White / Caucasian,26-35,Single,Bachelor Degree,Asian,36-45,Single,Masters,1-3 months,3-4,No,9.0,10.0,8.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
California,Los Angeles,White / Caucasian,18-25,Single,Bachelor Degree,White / Caucasian,46-55,Single,Bachelor Degree,1-3 months,1-2,Yes,1.0,5.0,6.0,Gifts and Experiences,,"$3k-$3,999",sugar_daddy,1.5,3500.0,2333.3333333333335
California,San Jose,White / Caucasian,36-45,Single,Bachelor Degree,White / Caucasian,36-45,Divorced,High School Diploma,1-3 months,1-2,No,10.0,7.0,8.0,Pay Per Meet (PPM),$800-$899,,sugar_daddy,1.5,1275.0,850.0
California,Los Angeles,Asian,26-35,Single,Some College,White / Caucasian,46-55,Divorced,Some College,More than 1 year,5-6,Yes,7.0,7.0,4.0,Monthly Allowance,,"$5k-$5,999",sugar_daddy,5.5,5500.0,1000.0
California,San Jose,Latin / Hispanic,26-35,Single,Associate Degree,Asian,36-45,Divorced,Masters,1-3 months,3-4,No,9.0,6.0,8.0,Weekly Allowance,"$1k - $1,999",,sugar_daddy,3.5,6000.0,1714.2857142857142
California,Mountain View,,18-25,Single,High School Diploma,Asian,26-35,Single,Bachelor Degree,1-3 months,3-4,No,5.0,5.0,5.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,3.5,1500.0,428.57142857142856
California,Chino Hills,Latin / Hispanic,46-55,Married,Masters,Latin / Hispanic,46-55,Married,Bachelor Degree,More than 1 year,1-2,No,5.0,5.0,5.0,Pay Per Meet (PPM),< $300,,sugar_daddy,1.5,225.0,150.0
California,Los Angeles,Black/African Descent,18-25,Single,Bachelor Degree,White / Caucasian,46-55,Divorced,Bachelor Degree,1-3 months,3-4,No,4.0,5.0,9.0,Pay Per Meet (PPM),$700-$799,,sugar_daddy,3.5,2625.0,750.0
California,San Francisco,Mixed,26-35,Single,Bachelor Degree,White / Caucasian,46-55,Married,Masters,1-3 months,3-4,Yes,5.0,5.0,8.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,3.5,1500.0,428.57142857142856
California,San Jose,Black/African Descent,26-35,Single,Bachelor Degree,White / Caucasian,66-75,Married,Masters,More than 1 year,1-2,Yes,8.0,8.0,8.0,Pay Per Meet (PPM),$900-$999,,sugar_daddy,1.5,1425.0,950.0
California,Riverside,Latin / Hispanic,26-35,Single,High School Diploma,White / Caucasian,56-65,Married,Bachelor Degree,10-12 months,3-4,Yes,8.0,8.0,8.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
California,San Francisco,White / Caucasian,18-25,Single,Some College,Latin / Hispanic,46-55,Single,Bachelor Degree,4-6 months,7-8,Yes,8.0,10.0,10.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,7.5,4125.0,550.0
California,Mountain view,Asian,26-35,Divorced,Some College,Asian,26-35,Divorced,Masters,Less than a month,3-4,Yes,8.0,8.0,9.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,3.5,1925.0,550.0
California,Los Angeles,White / Caucasian,18-25,Single,Bachelor Degree,White / Caucasian,26-35,Single,Doctorate,Less than a month,3-4,No,10.0,7.0,10.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_daddy,3.5,5250.0,1500.0
California,Orange County,Asian,26-35,Single,Some College,Asian,26-35,Married,Associate Degree,More than 1 year,3-4,Yes,8.0,8.0,5.0,Monthly Allowance,,"$2k-$2,999",sugar_daddy,3.5,2500.0,714.2857142857143
California,Brea,Asian,18-25,Single,High School Diploma,White / Caucasian,56-65,Married,Some College,More than 1 year,5-6,Yes,2.0,5.0,8.0,Weekly Allowance,$500-$599,,sugar_daddy,5.5,2200.0,400.0
California,Palo alto,Asian,26-35,Single,Some College,White / Caucasian,46-55,Married,Some College,1-3 months,3-4,No,7.0,8.0,7.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_daddy,3.5,5250.0,1500.0
California,sacramento,White / Caucasian,26-35,Single,Some College,Asian,36-45,Single,Bachelor Degree,4-6 months,5-6,Yes,8.0,8.0,8.0,Weekly Allowance,$300-$399,,sugar_daddy,5.5,1400.0,254.54545454545453
California,Los Angeles,Middle Eastern,26-35,Single,High School Diploma,Middle Eastern,36-45,Single,Bachelor Degree,Less than a month,3-4,Yes,8.0,7.0,7.0,Weekly Allowance,$600-$699,,sugar_daddy,3.5,2600.0,742.8571428571429
California,los angeles,Black/African Descent,18-25,Single,Some College,White / Caucasian,36-45,Single,Bachelor Degree,More than 1 year,3-4,Yes,8.0,7.0,7.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_daddy,3.5,5250.0,1500.0
California,La,Asian,18-25,Single,Less than High School,Asian,18-25,Single,Less than High School,Less than a month,1-2,No,1.0,1.0,1.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_daddy,1.5,2250.0,1500.0
California,San jose,,26-35,Single,High School Diploma,White / Caucasian,36-45,Divorced,High School Diploma,1-3 months,3-4,Yes,5.0,8.0,5.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
California,Oakland,Asian,18-25,Single,Some College,White / Caucasian,36-45,Single,Bachelor Degree,1-3 months,3-4,Yes,10.0,8.0,8.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,3.5,1925.0,550.0
California,Bay Area,Latin / Hispanic,36-45,Open Relationship,Masters,Latin / Hispanic,36-45,Open Relationship,Bachelor Degree,More than 1 year,3-4,Yes,8.0,9.0,8.0,Pay Per Meet (PPM),< $300,,sugar_daddy,3.5,525.0,150.0
California,San Jose,White / Caucasian,26-35,Single,Some College,Asian,36-45,Single,Masters,7-9 months,3-4,Yes,8.0,7.0,7.0,Pay Per Meet (PPM),$800-$899,,sugar_daddy,3.5,2975.0,850.0
California,Palo Alto,Asian,26-35,Single,Masters,White / Caucasian,46-55,Married,Some College,4-6 months,3-4,Yes,8.0,5.0,8.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_daddy,3.5,5250.0,1500.0
California,Brea,Asian,18-25,Single,High School Diploma,White / Caucasian,56-65,Married,Some College,More than 1 year,5-6,Yes,10.0,7.0,5.0,Weekly Allowance,$400-$499,,sugar_daddy,5.5,1800.0,327.27272727272725
